,Y0,Y1,Y2,Y3,Y4,Y5
1,0.0,1.5533602800972501,1.0848157491777743,0.9872120865457761,1.2679386943609439,1.879977484753327
2,0.0,3.557456283029419,3.936070285324699,4.408907290107814,5.054817752226189,5.7644633863360655
3,0.0,3.160983565280559,2.5328814094883976,2.482376041728571,2.9687424256637054,3.9604719297555153
4,0.0,1.9080259956756538,2.3381089928052843,3.253349416473137,4.3743863457031305,5.724980358656721
5,0.0,4.030109940228498,4.326678160993007,4.960269118990377,5.887773172743042,7.026700176557608
